event_id,cause_type,region_origin,affected_nationality,affected_missing,affected_dead,region_incident,date_reported,meta_source_name,meta_source_reliability,geo_lat,geo_lon
134852,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse,Horn of Africa (P),,,6,North Africa,10/10/2016,Regional Mixed Migration Secretariat,,29.959716797,20.22668457
134853,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,,5,Horn of Africa,10/10/2016,Regional Mixed Migration Secretariat,,12.953491211,36.157897949
134854,Vehicle_Accident,Horn of Africa (P),,,3,North Africa,19/10/2016,Regional Mixed Migration Secretariat,,14.040283203,35.369873047
134855,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,,3,North Africa,10/10/2016,Regional Mixed Migration Secretariat,,31.186706543,29.921325684
134856,Shot_or_Stabbed,Horn of Africa (P),,,6,Horn of Africa,10/10/2016,Regional Mixed Migration Secretariat,,11.570129395,37.366516113
134857,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,,2,North Africa,10/10/2016,Regional Mixed Migration Secretariat,,12.96270752,36.150695801
134858,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa (P),,,2,North Africa,10/10/2016,Regional Mixed Migration Secretariat,,17.583496094,33.976928711
134859,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa (P),,,1,North Africa,14/10/2016,Regional Mixed Migration Secretariat,,19.53112793,33.356689453
134860,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Sexual_abuse Shot_or_Stabbed,Horn of Africa (P),,,1,North Africa,14/10/2016,Regional Mixed Migration Secretariat,,23.92388916,32.587280273
134861,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,,2,Horn of Africa,14/10/2016,Regional Mixed Migration Secretariat,,17.790893555,34.016479492
134862,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,,2,Horn of Africa,14/10/2016,Regional Mixed Migration Secretariat,,19.488891602,31.102478027
134863,Shot_or_Stabbed,Horn of Africa (P),,,1,Horn of Africa,15/10/2016,Regional Mixed Migration Secretariat,,15.159301758,36.511291504
134864,Excessive_physical_abuse,Horn of Africa (P),,,1,Horn of Africa,15/10/2016,Regional Mixed Migration Secretariat,,14.873291016,38.158874512
134865,Starvation Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,,1,Horn of Africa,15/10/2016,Regional Mixed Migration Secretariat,,17.704711914,38.368713379
134866,Vehicle_Accident,Horn of Africa (P),,,5,North Africa,16/10/2016,Regional Mixed Migration Secretariat,,20.79888916,30.349304199
134867,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,,1,Horn of Africa,18/10/2016,Regional Mixed Migration Secretariat,,9.319091797,42.121520996
134868,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,,1,Horn of Africa,18/10/2016,Regional Mixed Migration Secretariat,,10.429321289,45.015319824
134869,Vehicle_Accident,Horn of Africa (P),,,1,North Africa,18/10/2016,Regional Mixed Migration Secretariat,,24.088928223,32.899902344
134870,Other,Horn of Africa (P),,,1,Horn of Africa,18/10/2016,Regional Mixed Migration Secretariat,,8.41027832,48.485900879
134871,Vehicle_Accident,Horn of Africa (P),,,6,North Africa,19/10/2016,Regional Mixed Migration Secretariat,,15.500671387,32.559875488
134872,Vehicle_Accident,Horn of Africa (P),,,2,North Africa,19/10/2016,Regional Mixed Migration Secretariat,,17.702697754,34.041687012
134873,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,,1,North Africa,19/10/2016,Regional Mixed Migration Secretariat,,15.88848877,32.58190918
134874,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa (P),,,1,North Africa,19/10/2016,Regional Mixed Migration Secretariat,,24.114501953,32.844482422
134875,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa (P),,,2,North Africa,19/10/2016,Regional Mixed Migration Secretariat,,23.918701172,32.603271484
134876,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,,2,North Africa,20/10/2016,Regional Mixed Migration Secretariat,,14.040283203,35.369873047
134877,Vehicle_Accident,Horn of Africa (P),,,30,North Africa,20/10/2016,Regional Mixed Migration Secretariat,,24.088928223,32.899902344
134878,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,,6,North Africa,20/10/2016,Regional Mixed Migration Secretariat,,23.311279297,21.856872559
134879,Vehicle_Accident,Horn of Africa (P),,,1,Horn of Africa,20/10/2016,Regional Mixed Migration Secretariat,,9.319091797,42.121520996
134880,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,,3,North Africa,20/10/2016,Regional Mixed Migration Secretariat,,15.420471191,36.404724121
134881,Vehicle_Accident,Horn of Africa (P),,,1,Horn of Africa,20/10/2016,Regional Mixed Migration Secretariat,,9.319091797,42.121520996
134882,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,,6,North Africa,20/10/2016,Regional Mixed Migration Secretariat,,13.582885742,33.682495117
134883,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,,5,North Africa,20/10/2016,Regional Mixed Migration Secretariat,,27.169128418,31.174316406
134884,Shot_or_Stabbed,Horn of Africa (P),,,2,North Africa,20/10/2016,Regional Mixed Migration Secretariat,,15.500671387,32.559875488
134885,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,,12,North Africa,20/10/2016,Regional Mixed Migration Secretariat,,24.088928223,32.899902344
134886,Vehicle_Accident,Horn of Africa (P),,,5,Horn of Africa,20/10/2016,Regional Mixed Migration Secretariat,,12.600524902,37.455871582
134887,Other,Horn of Africa (P),,,1,Sub-Saharan Africa,20/10/2016,Regional Mixed Migration Secretariat,,-9.311096191,32.765930176
134888,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa (P),,,2,North Africa,20/10/2016,Regional Mixed Migration Secretariat,,25.674682617,32.651672363
134889,Sickness_and_lack_of_access_to_medicines,Horn of Africa (P),,,1,Sub-Saharan Africa,20/10/2016,Regional Mixed Migration Secretariat,,-8.900024414,33.450073242
134890,Excessive_physical_abuse,Horn of Africa (P),,,1,Horn of Africa,20/10/2016,Regional Mixed Migration Secretariat,,9.579284668,41.86151123
134891,Harsh_weather_lack_of_adequate_shelter,Horn of Africa (P),,,1,North Africa,22/10/2016,Regional Mixed Migration Secretariat,,20.384277344,31.068115234
134977,,,,,10,Mediterranean,07/12/2016,IOM Libya,Verified,32.894927693,13.350556238
134978,,,,,8,Mediterranean,09/12/2016,IOM Libya,Verified,32.895504245,13.388321741
135377,,Central America & Mexico,Mexico,,1,U.S./Mexico Border,02/09/2016,KPBS,Partially Verified,32.65115867,-115.829140449
135777,Presumed drowning,Mixed,,87,,Mediterranean,12/12/2016,UNHCR,Verified,32.797481474,12.818523094
136177,Shot_or_Stabbed,Horn of Africa,,,2,Horn of Africa,31/10/2016,Regional Mixed Migration Secretariat,Partially Verified,15.900077471,36.846678849
136178,"Sickness_and_lack_of_access_to_medicines, Starvation, Harsh_weather_lack_of_adequate_shelter, Excessive_physical_abuse, Sexual_abuse",Horn of Africa,,,1,North Africa,06/11/2016,Regional Mixed Migration Secretariat,Partially Verified,14.081966293,35.448876508
136179,"Sickness_and_lack_of_access_to_medicines, Starvation, Harsh_weather_lack_of_adequate_shelter, Excessive_physical_abuse, Sexual_abuse",Horn of Africa,,,1,North Africa,06/11/2016,Regional Mixed Migration Secretariat,Partially Verified,15.55342253,32.557470643
136180,"Sickness_and_lack_of_access_to_medicines, Starvation, Harsh_weather_lack_of_adequate_shelter, Excessive_physical_abuse, Sexual_abuse",Horn of Africa,,,3,North Africa,06/11/2016,Regional Mixed Migration Secretariat,Partially Verified,19.473439731,30.351559302
136181,"Sickness_and_lack_of_access_to_medicines, Harsh_weather_lack_of_adequate_shelter, Vehicle_Accident",Horn of Africa,,,10,North Africa,10/11/2016,Regional Mixed Migration Secretariat,Partially Verified,19.539797098,33.421036105
136182,"Sickness_and_lack_of_access_to_medicines, Starvation, Excessive_physical_abuse, Sexual_abuse",Horn of Africa,,,3,Horn of Africa,13/11/2016,Regional Mixed Migration Secretariat,Partially Verified,12.03332849,36.949999074
136183,Sexual_abuse,Horn of Africa,,,2,North Africa,13/11/2016,Regional Mixed Migration Secretariat,Partially Verified,14.438416669,33.439548431
136184,Excessive_physical_abuse,Horn of Africa,,,4,North Africa,13/11/2016,Regional Mixed Migration Secretariat,Partially Verified,23.976785751,32.922142039
136577,Other,Horn of Africa,,,1,North Africa,06/11/2016,Regional Mixed Migration Secretariat,Partially Verified,27.181876044,31.162222093
136578,"Sickness_and_lack_of_access_to_medicines, Starvation, Harsh_weather_lack_of_adequate_shelter, Excessive_physical_abuse, Sexual_abuse",Horn of Africa,,,1,North Africa,06/11/2016,Regional Mixed Migration Secretariat,Partially Verified,13.504648692,33.536106049
136579,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa,,,2,North Africa,06/11/2016,Regional Mixed Migration Secretariat,Partially Verified,24.023988569,32.950122844
136580,Other,Horn of Africa,,,1,North Africa,13/11/2016,Regional Mixed Migration Secretariat,Partially Verified,18.083120271,33.94414886
136581,"Sickness_and_lack_of_access_to_medicines, Starvation, Harsh_weather_lack_of_adequate_shelter, Vehicle_Accident, Excessive_physical_abuse",Horn of Africa,,,4,North Africa,13/11/2016,Regional Mixed Migration Secretariat,Partially Verified,19.86962853,32.504879614
136582,"Sickness_and_lack_of_access_to_medicines, Starvation",Horn of Africa,,,1,North Africa,13/11/2016,Regional Mixed Migration Secretariat,Partially Verified,17.827717925,34.005603633
136583,Presumed drowning,,,,2,Mediterranean,12/12/2016,IOM Libya,Partially Verified,32.782789683,12.623153153
136977,Hit by vehicle,Central America & Mexico,,,1,Central America incl. Mexico,20/10/2016,Puebla Roja,Partially Verified,18.938390335,-98.192028256
137377,Glycemic crisis (Lack of Insuline Treatment),Central America & Mexico,Mexican,0,1,U.S./Mexico Border,12/01/2016,Guanajuato Informa and Facebook,Verified,27.184644633,-98.150412261
137777,Drowning,Middle East/ South Asia,,,5,Mediterranean,18/12/2016,Daily Sabah and UNHCR,Verified,39.328927496,26.694298011
137778,shot,South East Asia,Rohingya,,1,Southeast Asia,18/12/2016,Daily Star,Partially Verified,20.866667,92.3
137779,,,,,7,Mediterranean,20/12/2016,UNHCR,Partially Verified,35.2243,15.3994
137780,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,20/12/2016,Zocalo,Partially Verified,28.700661,-100.483036
138177,Hypothermia,Horn of Africa,Somalia,,1,Europe,01/01/2017,Novinite,Partially Verified,42.348889399,27.559139695
138577,,,Democratic Republic of Congo,,1,Central America incl. Mexico,20/09/2016,Stereo Romance,Partially Verified,11.192810859,-85.513961695
138578,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,01/10/2016,Pima County Office of the Medical Examiner,Partially Verified,31.777761322,-112.621581671
138579,Fell from train,Central America & Mexico,Honduras,,1,Central America incl. Mexico,10/11/2016,Diario Presente,Partially Verified,17.598302682,-92.858790349
138580,Plane stowaway,,,,1,Sub-Saharan Africa,29/11/2016,Vanguard,Partially Verified,-26.224530881,28.04148757
138581,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,07/12/2016,Pima County Office of the Medical Examiner,Verified,31.734431628,-112.13529155
138582,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,13/12/2016,Pima County Office of the Medical Examiner,Verified,31.715742106,-112.047400925
138583,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,15/12/2016,Pima County Office of the Medical Examiner,Verified,31.860487249,-112.096839402
138584,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,15/12/2016,Pima County Office of the Medical Examiner,Verified,31.748446297,-112.168250535
138585,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,19/12/2016,Pima County Office of the Medical Examiner,Verified,31.725087338,-112.036414597
138586,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,19/12/2016,Pima County Office of the Medical Examiner,Verified,31.753117381,-112.190223191
138587,Fell from truck,Middle East,Unknown (Kurdish),,1,Europe,23/12/2016,RT,Partially Verified,51.034562025,2.373017896
138588,Vehicle accident,Caribbean,Haiti,,1,Central America incl. Mexico,24/12/2016,Radio Formula,Partially Verified,18.109805678,-94.449581839
138977,,South America,"Brazil (12), Dominican Republic (5), Cuba (2)",19,,Caribbean,05/11/2016,IOM Brazil,Verified,25.284441474,-78.414917976
138978,Beat-up and thrown into river,South America,Brazil,,1,U.S./Mexico Border,11/11/2016,Brazilian Voice,Partially Verified,27.496692695,-99.496132647
138979,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,06/12/2016,Pima County Office of the Medical Examiner,Verified,31.659650933,-112.030921433
138980,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,13/12/2016,Pima County Office of the Medical Examiner,Verified,31.897804024,-112.140784715
138981,Unknown (decomposed remains),Central America & Mexico,Guatemala,,1,U.S./Mexico Border,18/12/2016,Pima County Office of the Medical Examiner,Verified,31.771799364,-112.146277879
138982,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,18/12/2016,Pima County Office of the Medical Examiner,Verified,31.701722491,-112.041907761
138983,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,19/12/2016,Pima County Office of the Medical Examiner,Verified,31.711069136,-111.986976121
138984,Unknown (skeletal remains),Central America & Mexico,,,1,U.S./Mexico Border,20/12/2016,Pima County Office of the Medical Examiner,Verified,31.687700756,-112.096839402
138985,Pending,Central America & Mexico,,,1,U.S./Mexico Border,21/12/2016,Pima County Office of the Medical Examiner,Verified,31.757788231,-112.157264207
138986,,Sub-Saharan Africa,Reported as unspecified nationals of West Africa,57,1,Mediterranean,21/12/2016,UNHCR,Partially Verified,36.512043887,12.532741415
138987,,Sub-Saharan Africa,Reported as unspecified nationals of West Africa,40,7,Mediterranean,21/12/2016,UNHCR,Partially Verified,35.852404896,12.769528358
138988,Drowning,Sub-Saharan Africa,Reported as unspecified nationals of West Africa,56,5,Mediterranean,22/12/2016,IOM Libya,Partially Verified,32.884047249,12.715276396
138989,Drowning,Sub-Saharan Africa,"Cameroon, Senegal and Ivory Coast",3,4,Mediterranean,06/12/2016,UNHCR,Partially Verified,35.248842438,-3.905643487
138990,,,,,1,Mediterranean,23/12/2016,UNHCR,Partially Verified,35.861309128,12.264157264
138991,Various,Central America & Mexico,,,12,Central America incl. Mexico,25/12/2016,Codigo Veracruz,Verified,18.133625084,-94.429669119
138992,,Caribbean,Cuba,,1,Caribbean,16/12/2016,El Heraldo,Partially Verified,23.499420586,-80.928218557
138993,Drowning,,,3,,Mediterranean,03/01/2017,UNHCR,Partially Verified,35.178990704,14.319333833
139377,Drowning,Central America & Mexico,,,1,U.S./Mexico Border,27/12/2016,Hoy Tamaulipas,Partially Verified,27.472631394,-99.48411635
139378,Vehicle accident,South Asia,Afghanistan,,3,Europe,28/12/2016,B92,Partially Verified,44.023430825,19.674985498
139379,Mixed,Central America & Mexico,Mixed,,18,U.S./Mexico Border,30/12/2016,Webb County Medical Examiner,Partially Verified,26.818159288,-98.348971965
139380,Hypothermia,South Asia,Afghanistan,,1,Europe,02/01/2017,"IOM Greece, AP",Partially Verified,41.353919612,26.470164862
139381,Drowning,Sub-Saharan Africa,"Reported as ""mostly"" Senegal",,5,Mediterranean,03/01/2017,IOM Libya,Verified,32.85211622,13.451817732
139382,Drowning,Sub-Saharan Africa,,,3,Mediterranean,03/01/2017,Xinhua,Partially Verified,35.177530438,-2.909827478
139777,Hypothermia,Middle East,Iraq,,2,Europe,05/01/2017,AFP,Partially Verified,42.073040851,27.011325667
140177,,Central America & Mexico,,,4,U.S./Mexico Border,07/01/2016,The Monitor,Partially Verified,27.158216872,-98.202877191
140577,,Sub-Saharan Africa,"Cameroon, Guinea",,2,Mediterranean,01/01/2017,Diario de Leon,Partially Verified,35.875925144,-5.3609039
140578,"Hypothermia, Exhaustion",Mixed,Syria,,2,Middle East,03/01/2017,AP,Partially Verified,33.35082333,35.773028931
140977,Fell from train,Central America & Mexico,Honduras,,1,Central America incl. Mexico,11/01/2017,El Universal,Verified,27.221777,-101.39
141377,Hypothermia,,,,14,Mediterranean,11/01/2017,IOM Libya,Verified,32.942208011,12.09401116
141378,Suffocation,,,,2,Mediterranean,12/01/2017,"SOS Mediterranee, UNHCR",Verified,36.081168329,15.791987683
